p_LoS,kappa,p1_feasible,p3_feasible,alpha,B_UH_MHz,a1,a2,a3,rho_U,rho_H,AWSS_soft_P1,AWSS_soft_P3,AWSS_gain_abs,AWSS_gain_pct,self_throttling_active
0.7181818181818181,2.5,True,True,0.35,1.2,1.0,1.0,1.0,0.5641287775566761,0.5545189178934378,1.1918254176950862,2.158792298300228,0.9669668806051419,81.13326551427254,False
0.7954545454545454,2.5,True,True,0.35,1.2,1.0,1.0,1.0,0.5641287775566761,0.5179098413934716,1.2601441292308915,2.3002142586717675,1.040070129440876,82.53580723942,False
0.8727272727272727,2.5,True,True,0.35,1.2,1.0,1.0,1.0,0.5641287775566761,0.4813007648935055,1.328699416940101,2.4391147441271297,1.1104153271870287,83.57159738537669,False
0.95,2.5,True,True,0.35,1.2,1.0,1.0,1.0,0.5641287775566761,0.44469168839353923,1.3974679777858299,2.575965311969848,1.178497334184018,84.33090080899368,False
0.1,3.0,False,True,0.35,1.0,1.0,1.0,0.75,0.6769545330680113,0.677913223914534,,1.4291558063393726,,,True
0.17727272727272728,3.0,False,True,0.35,1.0,1.0,1.0,1.0,0.8123454396816137,0.7783511552574733,,1.0930708083464267,,,False
0.2545454545454545,3.0,False,True,0.35,1.0,1.0,1.0,1.0,0.8123454396816137,0.7432064418175058,,1.21606216561207,,,False
0.3318181818181818,3.0,False,True,0.35,1.0,1.0,1.0,1.0,0.8123454396816137,0.7080617283775381,,1.3359006476065634,,,False
0.40909090909090906,3.0,False,True,0.35,1.0,1.0,1.0,1.0,0.8123454396816137,0.6729170149375706,,1.4522397759077943,,,False
0.48636363636363633,3.0,False,True,0.35,1.0,1.0,1.0,1.0,0.8123454396816137,0.637772301497603,,1.5653702196603219,,,False
0.5636363636363636,3.0,False,True,0.35,1.0,1.0,1.0,1.0,0.8123454396816137,0.6026275880576355,,1.6757314776425474,,,False
0.6409090909090909,3.0,False,True,0.35,1.2,1.0,1.0,1.0,0.6769545330680113,0.7093535932720849,,1.8087767264190575,,,False
0.7181818181818181,3.0,False,True,0.35,1.2,1.0,1.0,1.0,0.6769545330680113,0.6654227014721255,,2.002712388563884,,,False
0.7954545454545454,3.0,False,True,0.35,1.2,1.0,1.0,1.0,0.6769545330680113,0.621491809672166,,2.1876678517764097,,,False
0.8727272727272727,3.0,False,True,0.35,1.2,1.0,1.0,1.0,0.6769545330680113,0.5775609178722066,,2.3657145643461823,,,False
0.95,3.0,False,True,0.35,1.2,1.0,1.0,1.0,0.6769545330680113,0.5336300260722471,,2.5384312571328795,,,False
0.1,3.25,False,True,0.35,1.0,1.0,1.0,0.75,0.733367410823679,0.7344059925740786,,1.2783337148794733,,,True
0.17727272727272728,3.25,False,True,0.35,1.0,1.0,1.0,0.75,0.733367410823679,0.702678126274108,,1.3894366588970284,,,True
0.2545454545454545,3.25,False,True,0.35,1.0,1.0,1.0,0.75,0.733367410823679,0.6709502599741372,,1.4974574590644953,,,True
0.3318181818181818,3.25,False,True,0.35,1.0,1.0,1.0,0.75,0.733367410823679,0.6392223936741663,,1.6026931039559007,,,True
0.40909090909090906,3.25,False,True,0.35,1.0,1.0,1.0,0.75,0.733367410823679,0.6074945273741956,,1.7054943244833427,,,True
0.48636363636363633,3.25,False,True,0.35,1.0,1.0,1.0,1.0,0.8800408929884148,0.69091999328907,,1.3359914002196482,,,False
0.5636363636363636,3.25,False,True,0.35,1.2,1.0,1.0,1.0,0.733367410823679,0.8160581921613813,,1.4030617302037482,,,False
0.6409090909090909,3.25,False,True,0.35,1.2,1.0,1.0,1.0,0.733367410823679,0.7684663927114253,,1.6436684367579475,,,False
